File Name,LOC,Comment Percentage,Docstring Percentage,Empty Percentage,Number Of Functions,Number of Loops,CycloComplexity,Average Function Length,Max Depth,Execution Time,Weeks Covered,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12310045/final.py,350,34.571,11.428571428571429,19.714285714285715,11,74,31.818181818181817,6,2,1.269,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12357488/final.py,450,30.444,12.22222222222222,14.666666666666666,10,60,45.0,2,2,1.288,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7854491/getbillboard.py,54,5.556,3.7037037037037033,16.666666666666664,1,26,54.0,4,1,1.318,5,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12364907/final.py,247,28.745,8.097165991902834,21.86234817813765,4,56,61.75,-1,1,1.285,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7871310/get_lat_and_lng.py,37,32.432,13.513513513513514,18.91891891891892,1,4,37.0,1,1,1.307,3,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12403657/final.py,339,17.109,1.1799410029498525,14.749262536873156,9,78,37.666666666666664,1,2,1.273,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12393596/porter.py,328,4.878,28.65853658536585,9.146341463414634,17,241,19.294117647058822,5,2,1.271,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12439072/final.py,412,9.709,19.66019417475728,18.203883495145632,25,144,16.48,25,3,1.29,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12408110/FinalProject.py,249,4.418,20.080321285140563,8.835341365461847,17,72,14.647058823529411,24,3,1.268,8,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12307026/final.py,349,13.754,19.197707736389685,23.49570200573066,14,64,24.928571428571427,-1,3,1.264,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7855472/final_project/bible_pronoun_pnoun_analysis.py,334,13.174,14.071856287425147,15.868263473053892,9,48,37.111111111111114,14,3,1.378,6,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12390452/final.py,569,11.951,24.604569420035148,12.82952548330404,28,224,20.321428571428573,29,4,1.251,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7854491/lyrics.py,65,13.846,6.153846153846154,20.0,2,10,32.5,2,2,1.378,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7878747/Scatterplot_previous_5_years.py,226,11.062,0.8849557522123894,26.548672566371685,5,52,45.2,9,2,1.294,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12412352/final.py,494,4.656,18.016194331983808,10.121457489878544,24,211,20.583333333333332,41,4,1.28,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12309425/porter.py,328,4.878,28.65853658536585,9.146341463414634,17,241,19.294117647058822,5,2,1.274,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12411506/final.py,514,2.529,22.17898832684825,16.147859922178988,22,193,23.363636363636363,33,3,1.281,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12393596/final.py,324,3.395,12.962962962962962,21.91358024691358,15,71,21.6,-1,3,1.299,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_8043269/CS35-2.0-master/Final Project/NeuroPy/attentionAnalysis.py,130,20.0,3.076923076923077,18.461538461538463,4,20,32.5,6,2,1.27,3,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12414008/final.py,356,34.27,5.056179775280898,23.314606741573034,10,83,35.6,3,2,1.269,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12385117/final.py,274,6.204,27.73722627737226,16.05839416058394,18,54,15.22222222222222,15,2,1.305,8,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12407496/final.py,317,24.606,8.832807570977918,27.760252365930597,10,70,31.7,3,2,1.266,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12309940/final.py,1222,4.992,15.384615384615383,55.810147299509005,35,235,34.91428571428571,-1,4,1.276,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12384635/final.py,317,5.678,22.082018927444793,20.50473186119874,14,70,22.642857142857142,11,3,1.284,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12437360/porter.py,358,4.469,34.357541899441344,11.1731843575419,17,241,21.058823529411764,5,2,1.279,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12346426/final.py,474,11.603,39.24050632911392,8.227848101265822,17,132,27.88235294117647,-1,3,1.269,8,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7878747/worldcup.py,617,15.559,1.6207455429497568,29.17341977309562,16,140,38.5625,24,3,1.277,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/get_lat_and_lng.py,37,32.432,13.513513513513514,18.91891891891892,1,4,37.0,1,1,1.321,3,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12313367/final.py,257,29.183,15.953307392996107,20.233463035019454,8,42,32.125,3,2,1.287,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12390318/final.py,379,13.456,25.857519788918204,23.48284960422164,14,50,27.071428571428573,19,3,1.295,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12412187/final.py,385,42.078,12.727272727272728,21.818181818181817,10,72,38.5,-1,2,1.262,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416288/final.py,592,7.432,15.033783783783782,23.14189189189189,29,206,20.41379310344828,31,5,1.239,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12403596/final.py,334,7.485,20.958083832335326,4.191616766467066,27,150,12.37037037037037,28,3,1.28,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7842713/PILProcessing.py,60,0.0,38.333333333333336,13.333333333333334,4,8,15.0,2,2,1.286,5,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12339795/final.py,610,7.377,25.08196721311475,9.18032786885246,29,222,21.03448275862069,31,4,1.296,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12313523/final.py,618,9.547,22.491909385113267,11.488673139158577,29,250,21.310344827586206,42,4,1.283,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12412121/final.py,413,27.361,8.716707021791766,20.581113801452787,9,77,45.888888888888886,3,2,1.285,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12384848/final.py,274,6.204,27.73722627737226,16.05839416058394,18,54,15.22222222222222,15,2,1.239,8,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12307044/final.py,601,11.814,24.79201331114809,15.640599001663894,25,189,24.04,29,2,1.272,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12350151/final.py,341,27.273,10.557184750733136,14.66275659824047,9,42,37.888888888888886,4,2,1.296,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12413414/final.py,398,5.779,25.125628140703515,11.306532663316585,20,144,19.9,27,3,1.302,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12438485/final.py,479,9.603,17.745302713987474,18.580375782881003,26,159,18.423076923076923,26,4,1.297,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12402615/final.py,517,5.222,17.60154738878143,14.313346228239846,35,185,14.771428571428572,28,3,1.316,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416134/final/porter.py,358,4.469,34.357541899441344,11.1731843575419,17,241,21.058823529411764,5,2,1.284,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12476007/final_connect4_Hess.py,507,7.101,15.581854043392504,7.889546351084813,26,246,19.5,30,3,1.309,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7871310/all_together.py,99,8.081,5.05050505050505,12.12121212121212,2,19,49.5,4,1,1.325,3,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12309848/final.py,481,8.524,30.76923076923077,13.513513513513514,25,157,19.24,24,3,1.305,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12404236/final.py,631,15.689,26.94136291600634,11.727416798732172,29,215,21.75862068965517,31,4,1.289,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7864835/final.py,63,31.746,15.873015873015872,22.22222222222222,0,11,0.0,-1,0,1.286,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12436049/final.py,811,3.946,11.960542540073984,2.096177558569667,22,448,36.86363636363637,52,3,1.256,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12356886/final.py,469,23.028,13.646055437100213,17.48400852878465,13,95,36.07692307692308,12,2,1.32,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12328267/final.py,457,25.164,14.660831509846828,17.72428884026258,11,66,41.54545454545455,2,2,1.335,4,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_8024510/scrapelyrics.py,140,17.143,20.0,15.714285714285714,6,30,23.333333333333332,7,4,1.358,6,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12400974/final.py,518,6.178,21.428571428571427,16.409266409266408,28,181,18.5,28,4,1.312,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12413159/final.py,417,9.113,16.30695443645084,19.18465227817746,25,144,16.68,26,3,1.289,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12434973/final.py,446,6.502,23.318385650224215,16.367713004484305,27,175,16.51851851851852,32,3,1.284,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/NTY_to_23_URLS.py,109,33.945,0.0,16.51376146788991,0,8,0.0,2,0,1.883,5,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12418377/final.py,634,8.044,21.766561514195583,18.92744479495268,26,246,24.384615384615383,46,4,1.292,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12413414/editedVersion.py,405,5.679,24.69135802469136,10.617283950617283,20,144,20.25,27,3,1.288,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12476896/GV Final Project/textmodelfinal.py,481,19.543,48.85654885654886,9.563409563409564,16,78,30.0625,17,3,1.295,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12345561/final.py,401,9.476,23.44139650872818,13.21695760598504,25,162,16.04,24,4,1.286,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7727669/final|Project.py,1035,10.242,0.5797101449275363,35.55555555555556,7,38,147.85714285714286,-1,2,1.294,6,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12313865/final.py and final.txt/final.py,588,3.741,15.98639455782313,6.292517006802721,22,308,26.727272727272727,-1,4,1.293,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12314424/final.py and final.txt/final.py,588,3.741,15.98639455782313,6.292517006802721,22,308,26.727272727272727,-1,4,1.275,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7864835/jump_test.py,135,22.222,5.185185185185185,25.925925925925924,2,30,67.5,2,1,1.27,6,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7836254/finalproject.py,1016,13.681,17.519685039370078,10.9251968503937,47,114,21.617021276595743,-1,4,1.325,5,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416851/final.py,744,14.516,6.989247311827956,18.413978494623656,21,165,35.42857142857143,4,2,1.306,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12362659/porter.py,327,4.893,28.74617737003058,8.868501529051988,17,241,19.235294117647054,5,2,1.275,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12411688/final.py,637,19.152,7.6923076923076925,14.91365777080063,10,144,63.7,3,2,1.266,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7871310/NTY_to_23_URLS.py,109,33.945,0.0,16.51376146788991,0,8,0.0,2,0,1.806,5,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12406052/final.py,686,7.872,13.702623906705538,13.848396501457728,27,358,25.40740740740741,29,4,1.292,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7848442/scrape.py,95,9.474,0.0,20.0,3,8,31.666666666666668,3,1,1.293,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12366520/final.py,329,45.897,12.76595744680851,21.27659574468085,10,54,32.9,1,2,1.306,4,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12436699/final.py,399,4.261,19.047619047619047,23.05764411027569,21,128,19.0,20,3,1.274,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12394369/final.py,314,31.847,10.828025477707008,17.51592356687898,9,62,34.888888888888886,3,2,1.311,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12401247/final.py,579,5.699,26.42487046632124,5.526770293609672,30,242,19.3,30,4,1.317,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12404094/final.py,392,29.337,14.540816326530612,15.56122448979592,13,58,30.153846153846153,5,2,1.288,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12415129/final.py,699,27.897,24.034334763948497,13.733905579399142,21,96,33.285714285714285,9,2,1.281,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12311787/final.py,279,6.452,5.017921146953405,18.63799283154122,14,70,19.928571428571427,-1,3,1.258,7,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12309355/final.py,297,1.347,22.895622895622896,17.17171717171717,19,82,15.63157894736842,25,3,1.307,8,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/URLS_to_first_word.py,102,16.667,11.76470588235294,17.647058823529413,1,12,102.0,2,1,1.338,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12412084/final.py,443,6.772,24.153498871331827,16.02708803611738,27,153,16.40740740740741,31,4,1.273,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12328267/CS5 Final project Grutor.py,403,27.792,16.62531017369727,18.610421836228287,11,60,36.63636363636363,3,2,1.284,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7871310/URLS_to_first_word.py,102,16.667,11.76470588235294,17.647058823529413,1,12,102.0,2,1,1.339,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12361774/final.py,566,7.951,22.791519434628977,9.717314487632509,25,215,22.64,31,4,1.269,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12408109/final.py,308,6.818,11.363636363636363,15.909090909090908,5,91,61.6,10,2,1.241,5,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12363853/final.py,553,4.882,17.359855334538878,19.71066907775769,34,240,16.264705882352942,37,3,1.304,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12417276/final.py,702,8.547,12.82051282051282,8.404558404558404,26,299,27.0,36,3,1.293,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7871310/clean_24000.py,18,11.111,0.0,16.666666666666664,1,6,18.0,1,1,1.254,3,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12418056/final.py,453,8.389,25.607064017660043,3.9735099337748343,24,191,18.875,29,2,1.269,6,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7833514/Free_Fun_Finder_FINAL.py,218,5.963,24.31192660550459,23.394495412844037,7,12,31.142857142857142,-1,5,1.35,4,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7878747/Scatterplot_all_matches.py,222,19.369,0.9009009009009008,24.324324324324326,5,44,44.4,9,2,1.276,4,CS35,sp2018,2018
